ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100043004,"ATTORNEY GENERAL","LIBERTARIAN","","","STATEWIDE PARTISAN",8,,100072718,"LARS D H HEDBOR",11/10/2020 9:29:52 PM,1,788,0.0227620670729946,662/1333,
100043004,"ATTORNEY GENERAL","REPUBLICAN","","","STATEWIDE PARTISAN",8,,100069989,"MICHAEL CROSS",11/10/2020 9:29:52 PM,1,20104,0.580721569080563,662/1333,
100043007,"STATE SENATOR, 1ST DISTRICT","","","","SD 01",8,,9901,"Write-in",11/10/2020 9:29:52 PM,1,26,0.00177729168090779,38/65,
100043007,"STATE SENATOR, 1ST DISTRICT","DEMOCRAT","","","SD 01",8,,100069240,"KAT STONE",11/10/2020 9:29:52 PM,1,4809,0.328730603595598,38/65,
100043007,"STATE SENATOR, 1ST DISTRICT","REPUBLICAN","","","SD 01",8,,100063773,"DALLAS HEARD",11/10/2020 9:29:52 PM,1,9794,0.669492104723494,38/65,
100043009,"STATE SENATOR, 5TH DISTRICT","","","","SD 05",8,,9901,"Write-in",11/10/2020 9:29:52 PM,1,13,0.000641215349708987,21/62,
100043009,"STATE SENATOR, 5TH DISTRICT","DEMOCRAT, INDEPENDENT, WORKING FAMILIES","","","SD 05",8,,100066730,"MELISSA T CRIBBINS",11/10/2020 9:29:52 PM,1,8239,0.406382558942488,21/62,
100043009,"STATE SENATOR, 5TH DISTRICT","PACIFIC GREEN","","","SD 05",8,,100072699,"SHAULEEN HIGGINS",11/10/2020 9:29:52 PM,1,937,0.046216829436717,21/62,
100043009,"STATE SENATOR, 5TH DISTRICT","REPUBLICAN","","","SD 05",8,,100066729,"DICK ANDERSON",11/10/2020 9:29:52 PM,1,11085,0.546759396271086,21/62,
100043033,"STATE REPRESENTATIVE, 1ST DISTRICT","","","","HD 01",10,,9901,"Write-in",11/10/2020 9:29:52 PM,1,17,0.00116814402528688,37/47,
100043033,"STATE REPRESENTATIVE, 1ST DISTRICT","DEMOCRAT","","","HD 01",10,,100068485,"CALLA FELICITY",11/10/2020 9:29:52 PM,1,4512,0.310039167182024,37/47,
100043033,"STATE REPRESENTATIVE, 1ST DISTRICT","REPUBLICAN","","","HD 01",10,,300027661,"DAVID BROCK SMITH",11/10/2020 9:29:52 PM,1,10024,0.688792688792689,37/47,
100043040,"STATE REPRESENTATIVE, 9TH DISTRICT","","","","HD 09",12,,9901,"Write-in",11/10/2020 9:29:52 PM,1,20,0.000986436498150432,8/16,
100043040,"STATE REPRESENTATIVE, 9TH DISTRICT","DEMOCRAT, WORKING FAMILIES","","","HD 09",12,,100068816,"CAL MUKUMOTO",11/10/2020 9:29:52 PM,1,8338,0.411245376078915,8/16,
100043040,"STATE REPRESENTATIVE, 9TH DISTRICT","REPUBLICAN, LIBERTARIAN","","","HD 09",12,,100066750,"BOOMER WRIGHT",11/10/2020 9:29:52 PM,1,11917,0.587768187422935,8/16,
100042814,"COOS COUNTY COMMISSIONER, POSITION 1","","","","COOS",13,,9901,"Write-in",11/10/2020 9:29:52 PM,1,142,0.00447075121214029,18/18,
100042814,"COOS COUNTY COMMISSIONER, POSITION 1","NONPARTISAN","","","COOS",13,,100053959,"ROBERT (BOB) MAIN",11/10/2020 9:29:52 PM,1,17610,0.554436118632328,18/18,
100042814,"COOS COUNTY COMMISSIONER, POSITION 1","NONPARTISAN","","","COOS",13,,100072457,"KATY EYMANN",11/10/2020 9:29:52 PM,1,14010,0.441093130155532,18/18,
100042815,"COOS COUNTY TREASURER","","","","COOS",14,,9901,"Write-in",11/10/2020 9:29:52 PM,1,105,0.00366825041922862,18/18,
100042815,"COOS COUNTY TREASURER","NONPARTISAN","","","COOS",14,,100056504,"MEGAN SIMMS",11/10/2020 9:29:52 PM,1,16577,0.579129401900503,18/18,
100042815,"COOS COUNTY TREASURER","NONPARTISAN","","","COOS",14,,100072456,"STEVE SCHEER",11/10/2020 9:29:52 PM,1,11942,0.417202347680268,18/18,
100042817,"CITY OF BANDON, MAYOR","","","","BANDON CITY",15,,9901,"Write-in",11/10/2020 9:29:52 PM,1,32,0.0173253925284245,1/1,
100042817,"CITY OF BANDON, MAYOR","NONPARTISAN","","","BANDON CITY",15,,100033786,"MARY C SCHAMEHORN",11/10/2020 9:29:52 PM,1,1059,0.573362208987547,1/1,
100042817,"CITY OF BANDON, MAYOR","NONPARTISAN","","","BANDON CITY",15,,100073576,"NANCY EVANS",11/10/2020 9:29:52 PM,1,756,0.409312398484028,1/1,
100042816,"CITY OF BANDON, COUNCIL MEMBERS (Vote For 3)","","","","BANDON CITY",16,,9901,"Write-in",11/10/2020 9:29:52 PM,3,57,0.0144194282823172,1/1,
100042816,"CITY OF BANDON, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","BANDON CITY",16,,100073577,"PATRICK SALANDRO",11/10/2020 9:29:52 PM,3,828,0.209461168732608,1/1,
100042816,"CITY OF BANDON, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","BANDON CITY",16,,100073578,"ROBIN BOYAN",11/10/2020 9:29:52 PM,3,688,0.174045029091829,1/1,
100042816,"CITY OF BANDON, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","BANDON CITY",16,,100073579,"GEOFFREY SMITH",11/10/2020 9:29:52 PM,3,728,0.184163926132052,1/1,
100042816,"CITY OF BANDON, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","BANDON CITY",16,,300009851,"GERI PROCETTO",11/10/2020 9:29:52 PM,3,765,0.193523905894258,1/1,
100042816,"CITY OF BANDON, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","BANDON CITY",16,,300009873,"BRIAN M VICK",11/10/2020 9:29:52 PM,3,887,0.224386541866937,1/1,
100042819,"CITY OF COOS BAY, MAYOR","","","","COOS BAY CITY",17,,9901,"Write-in",11/10/2020 9:29:52 PM,1,77,0.0110568638713383,3/3,
100042819,"CITY OF COOS BAY, MAYOR","NONPARTISAN","","","COOS BAY CITY",17,,100056509,"JOE BENETTI",11/10/2020 9:29:52 PM,1,4068,0.584147041929925,3/3,
100042819,"CITY OF COOS BAY, MAYOR","NONPARTISAN","","","COOS BAY CITY",17,,100072860,"STEVEN ST MATTHEW MCSWEENY",11/10/2020 9:29:52 PM,1,860,0.123492245835727,3/3,
100042819,"CITY OF COOS BAY, MAYOR","NONPARTISAN","","","COOS BAY CITY",17,,100072861,"MARK DAILY",11/10/2020 9:29:52 PM,1,1959,0.28130384836301,3/3,
100042818,"CITY OF COOS BAY, COUNCIL MEMBERS (Vote For 3)","","","","COOS BAY CITY",18,,9901,"Write-in",11/10/2020 9:29:52 PM,3,190,0.0119677500629882,3/3,
100042818,"CITY OF COOS BAY, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COOS BAY CITY",18,,100056511,"LUCINDA DINOVO",11/10/2020 9:29:52 PM,3,3163,0.19923154446964,3/3,
100042818,"CITY OF COOS BAY, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COOS BAY CITY",18,,100056513,"STEPHANIE KILMER",11/10/2020 9:29:52 PM,3,4251,0.267762660619803,3/3,
100042818,"CITY OF COOS BAY, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COOS BAY CITY",18,,100056523,"DREW FARMER",11/10/2020 9:29:52 PM,3,3524,0.221970269589317,3/3,
100042818,"CITY OF COOS BAY, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COOS BAY CITY",18,,100072862,"CODY SKOFF",11/10/2020 9:29:52 PM,3,1400,0.0881834215167548,3/3,
100042818,"CITY OF COOS BAY, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COOS BAY CITY",18,,100072863,"CAMERON LANGLEY",11/10/2020 9:29:52 PM,3,1619,0.101977828168304,3/3,
100042818,"CITY OF COOS BAY, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COOS BAY CITY",18,,100072864,"JIM KINGSLEY",11/10/2020 9:29:52 PM,3,1729,0.108906525573192,3/3,
100042821,"CITY OF COQUILLE, MAYOR","","","","COQUILLE CITY",19,,9901,"Write-in",11/10/2020 9:29:52 PM,1,14,0.00709939148073022,1/1,
100042821,"CITY OF COQUILLE, MAYOR","NONPARTISAN","","","COQUILLE CITY",19,,100073701,"MATT ROWE",11/10/2020 9:29:52 PM,1,715,0.362576064908722,1/1,
100042821,"CITY OF COQUILLE, MAYOR","NONPARTISAN","","","COQUILLE CITY",19,,100073702,"SAM FLAHERTY",11/10/2020 9:29:52 PM,1,1243,0.630324543610548,1/1,
100042820,"CITY OF COQUILLE, COUNCIL MEMBERS (Vote For 3)","","","","COQUILLE CITY",20,,9901,"Write-in",11/10/2020 9:29:52 PM,3,61,0.0138165345413364,1/1,
100042820,"CITY OF COQUILLE, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COQUILLE CITY",20,,100056572,"JULIE NIGHSWONGER",11/10/2020 9:29:52 PM,3,1225,0.277463193657984,1/1,
100042820,"CITY OF COQUILLE, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COQUILLE CITY",20,,100073703,"PAUL RECANZONE",11/10/2020 9:29:52 PM,3,658,0.149037372593431,1/1,
100042820,"CITY OF COQUILLE, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COQUILLE CITY",20,,100073704,"JOHN COOPER",11/10/2020 9:29:52 PM,3,1228,0.278142695356738,1/1,
100042820,"CITY OF COQUILLE, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","COQUILLE CITY",20,,100073705,"JAY WESTRUM",11/10/2020 9:29:52 PM,3,1243,0.28154020385051,1/1,
100042823,"CITY OF LAKESIDE, MAYOR","","","","LAKESIDE CITY",21,,9901,"Write-in",11/10/2020 9:29:52 PM,1,11,0.0101476014760148,1/1,
100042823,"CITY OF LAKESIDE, MAYOR","NONPARTISAN","","","LAKESIDE CITY",21,,100073682,"MICHAEL LENDAHL",11/10/2020 9:29:52 PM,1,424,0.391143911439114,1/1,
100042823,"CITY OF LAKESIDE, MAYOR","NONPARTISAN","","","LAKESIDE CITY",21,,300035053,"JAMES EDWARDS",11/10/2020 9:29:52 PM,1,649,0.598708487084871,1/1,
100042822,"CITY OF LAKESIDE, COUNCIL MEMBERS (Vote For 3)","","","","LAKESIDE CITY",22,,9901,"Write-in",11/10/2020 9:29:52 PM,3,18,0.00732302685109845,1/1,
100042822,"CITY OF LAKESIDE, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","LAKESIDE CITY",22,,100072352,"THOMAS MILLER",11/10/2020 9:29:52 PM,3,676,0.275020341741253,1/1,
100042822,"CITY OF LAKESIDE, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","LAKESIDE CITY",22,,100073683,"DONALD NUSS",11/10/2020 9:29:52 PM,3,586,0.238405207485761,1/1,
100042822,"CITY OF LAKESIDE, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","LAKESIDE CITY",22,,100073684,"KENNETH IRELAND",11/10/2020 9:29:52 PM,3,716,0.291293734743694,1/1,
100042822,"CITY OF LAKESIDE, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","LAKESIDE CITY",22,,100073698,"MICHAEL ARMSTRONG",11/10/2020 9:29:52 PM,3,462,0.187957689178194,1/1,
100042825,"CITY OF MYRTLE POINT, MAYOR","","","","MYRTLE POINT CITY",23,,9901,"Write-in",11/10/2020 9:29:52 PM,1,15,0.0131233595800525,1/1,
100042825,"CITY OF MYRTLE POINT, MAYOR","NONPARTISAN","","","MYRTLE POINT CITY",23,,100073665,"MIKE WEST",11/10/2020 9:29:52 PM,1,627,0.548556430446194,1/1,
100042825,"CITY OF MYRTLE POINT, MAYOR","NONPARTISAN","","","MYRTLE POINT CITY",23,,300035604,"BILL SCHAEFER",11/10/2020 9:29:52 PM,1,501,0.438320209973753,1/1,
100042824,"CITY OF MYRTLE POINT, COUNCIL MEMBERS (Vote For 3)","","","","MYRTLE POINT CITY",24,,9901,"Write-in",11/10/2020 9:29:52 PM,3,44,0.0189491817398794,1/1,
100042824,"CITY OF MYRTLE POINT, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","MYRTLE POINT CITY",24,,100072353,"MIKE WOOD",11/10/2020 9:29:52 PM,3,756,0.325581395348837,1/1,
100042824,"CITY OF MYRTLE POINT, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","MYRTLE POINT CITY",24,,100072354,"MICHAEL S HOGAN",11/10/2020 9:29:52 PM,3,787,0.338931955211025,1/1,
100042824,"CITY OF MYRTLE POINT, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","MYRTLE POINT CITY",24,,300035611,"GARY SULLIVAN",11/10/2020 9:29:52 PM,3,735,0.316537467700258,1/1,
100042827,"CITY OF NORTH BEND, MAYOR","","","","NORTH BEND CITY",25,,9901,"Write-in",11/10/2020 9:29:52 PM,1,28,0.00581999584286011,3/3,
100042827,"CITY OF NORTH BEND, MAYOR","NONPARTISAN","","","NORTH BEND CITY",25,,100073326,"JESSICA ENGELKE",11/10/2020 9:29:52 PM,1,2518,0.523383911868634,3/3,
100042827,"CITY OF NORTH BEND, MAYOR","NONPARTISAN","","","NORTH BEND CITY",25,,100073327,"JAMES ROSE",11/10/2020 9:29:52 PM,1,2265,0.470796092288506,3/3,
100042826,"CITY OF NORTH BEND, COUNCIL MEMBERS (Vote For 3)","","","","NORTH BEND CITY",26,,9901,"Write-in",11/10/2020 9:29:52 PM,3,97,0.00836351095016382,3/3,
100042826,"CITY OF NORTH BEND, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","NORTH BEND CITY",26,,100034165,"TIMM SLATER",11/10/2020 9:29:52 PM,3,1885,0.162528022072771,3/3,
100042826,"CITY OF NORTH BEND, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","NORTH BEND CITY",26,,100073328,"LEVI CLOW",11/10/2020 9:29:52 PM,3,1047,0.0902741852043456,3/3,
100042826,"CITY OF NORTH BEND, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","NORTH BEND CITY",26,,100073329,"ERIC GLEASON",11/10/2020 9:29:52 PM,3,1993,0.171839972409036,3/3,
100042826,"CITY OF NORTH BEND, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","NORTH BEND CITY",26,,100073339,"PAT GOLL",11/10/2020 9:29:52 PM,3,1909,0.164597344369719,3/3,
100042826,"CITY OF NORTH BEND, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","NORTH BEND CITY",26,,100073340,"RON KUTCH",11/10/2020 9:29:52 PM,3,1159,0.0999310225901017,3/3,
100042826,"CITY OF NORTH BEND, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","NORTH BEND CITY",26,,100073341,"JONATHAN P VINYARD",11/10/2020 9:29:52 PM,3,1558,0.134333505776858,3/3,
100042826,"CITY OF NORTH BEND, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","NORTH BEND CITY",26,,100073807,"SUSANNA NOORDHOFF",11/10/2020 9:29:52 PM,3,1950,0.168132436627005,3/3,
100042829,"CITY OF POWERS, MAYOR","","","","POWERS CITY",27,,9901,"Write-in",11/10/2020 9:29:52 PM,1,34,0.0906666666666667,1/1,
100042829,"CITY OF POWERS, MAYOR","NONPARTISAN","","","POWERS CITY",27,,100073711,"MICHAEL W MAFFEI",11/10/2020 9:29:52 PM,1,114,0.304,1/1,
100042829,"CITY OF POWERS, MAYOR","NONPARTISAN","","","POWERS CITY",27,,300035588,"ROBERT KOHN",11/10/2020 9:29:52 PM,1,227,0.605333333333333,1/1,
100042828,"CITY OF POWERS, COUNCIL MEMBERS (Vote For 3)","","","","POWERS CITY",28,,9901,"Write-in",11/10/2020 9:29:52 PM,3,266,0.300564971751412,1/1,
100042828,"CITY OF POWERS, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","POWERS CITY",28,,100056502,"JAMES CLAUSON",11/10/2020 9:29:52 PM,3,238,0.268926553672316,1/1,
100042828,"CITY OF POWERS, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","POWERS CITY",28,,100072355,"WANDA L BLANTON",11/10/2020 9:29:52 PM,3,250,0.282485875706215,1/1,
100042828,"CITY OF POWERS, COUNCIL MEMBERS (Vote For 3)","NONPARTISAN","","","POWERS CITY",28,,100072356,"BEN F DRAKE",11/10/2020 9:29:52 PM,3,131,0.148022598870057,1/1,
100042830,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 1","","","","COOS SOIL AND WATER CONSERVATION DISTRICT",29,,9901,"Write-in",11/10/2020 9:29:52 PM,1,251,0.013348223782174,18/18,
100042830,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 1","NONPARTISAN","","","COOS SOIL AND WATER CONSERVATION DISTRICT",29,,100056557,"ADELA VILLERS",11/10/2020 9:29:52 PM,1,18553,0.986651776217826,18/18,
100042831,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","","","","COOS SOIL AND WATER CONSERVATION DISTRICT",30,,9901,"Write-in",11/10/2020 9:29:52 PM,1,226,0.012024474594307,18/18,
100042831,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","NONPARTISAN","","","COOS SOIL AND WATER CONSERVATION DISTRICT",30,,100073045,"CINDY GANT",11/10/2020 9:29:52 PM,1,18569,0.987975525405693,18/18,
100042832,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 3","","","","COOS SOIL AND WATER CONSERVATION DISTRICT",31,,9901,"Write-in",11/10/2020 9:29:52 PM,1,252,0.0131875032707101,18/18,
100042832,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 3","NONPARTISAN","","","COOS SOIL AND WATER CONSERVATION DISTRICT",31,,100033799,"CHARLIE H WATERMAN",11/10/2020 9:29:52 PM,1,18857,0.98681249672929,18/18,
100042833,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 4","","","","COOS SOIL AND WATER CONSERVATION DISTRICT",32,,9901,"Write-in",11/10/2020 9:29:52 PM,1,233,0.0127650249274092,18/18,
100042833,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 4","NONPARTISAN","","","COOS SOIL AND WATER CONSERVATION DISTRICT",32,,100072358,"MICHAEL CLARY",11/10/2020 9:29:52 PM,1,18020,0.987234975072591,18/18,
100042834,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 5","","","","COOS SOIL AND WATER CONSERVATION DISTRICT",33,,9901,"Write-in",11/10/2020 9:29:52 PM,1,2234,1,18/18,
100042834,"COOS SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 5","NONPARTISAN","","","COOS SOIL AND WATER CONSERVATION DISTRICT",33,,100073592,"NO CANDIDATE FILED",11/10/2020 9:29:52 PM,1,0,0,18/18,
100043027,"JUDGE OF THE SUPREME COURT, POSITION 4","","","","STATEWIDE NONPARTISAN",33,,9901,"Write-in",11/10/2020 9:29:52 PM,1,493,0.0247093023255814,662/1333,
100043027,"JUDGE OF THE SUPREME COURT, POSITION 4","NONPARTISAN INCUMBENT","","","STATEWIDE NONPARTISAN",33,,100072442,"CHRISTOPHER L GARRETT",11/10/2020 9:29:52 PM,1,19459,0.975290697674419,662/1333,
100042920,"JUDGE OF THE COURT OF APPEALS, POSITION 9","","","","STATEWIDE NONPARTISAN",34,,9901,"Write-in",11/10/2020 9:29:52 PM,1,420,0.0212035541195477,662/1333,
100042920,"JUDGE OF THE COURT OF APPEALS, POSITION 9","NONPARTISAN INCUMBENT","","","STATEWIDE NONPARTISAN",34,,100072495,"JACQUELINE S KAMINS",11/10/2020 9:29:52 PM,1,19388,0.978796445880452,662/1333,
100002096,"06-181 COOS - COOS COUNTY SECOND AMENDMENT SANCTUARY ORDINANCE","","","","COOS",38,,1,"YES",11/10/2020 9:29:52 PM,1,15159,0.45685784033031,18/18,
100002096,"06-181 COOS - COOS COUNTY SECOND AMENDMENT SANCTUARY ORDINANCE","","","","COOS",38,,2,"NO",11/10/2020 9:29:52 PM,1,18022,0.54314215966969,18/18,
100002170,"06-185 COOS - MEASURE AUTHORIZING CHARLESTON AREA TAX ON SHORT-TERM LODGING.","","","","COOS",39,,1,"YES",11/10/2020 9:29:52 PM,1,16226,0.486916336574241,18/18,
100002170,"06-185 COOS - MEASURE AUTHORIZING CHARLESTON AREA TAX ON SHORT-TERM LODGING.","","","","COOS",39,,2,"NO",11/10/2020 9:29:52 PM,1,17098,0.513083663425759,18/18,
100002194,"06-187 COQUILLE CITY - CHARTER AMENDMENT ALLOWING NOMINATION BY FEE IN ADDITION TO PETITION.","","","","COQUILLE CITY",40,,1,"YES",11/10/2020 9:29:52 PM,1,388,0.198262646908533,1/1,
100002194,"06-187 COQUILLE CITY - CHARTER AMENDMENT ALLOWING NOMINATION BY FEE IN ADDITION TO PETITION.","","","","COQUILLE CITY",40,,2,"NO",11/10/2020 9:29:52 PM,1,1569,0.801737353091467,1/1,
100002097,"06-182 LAKESIDE CITY - AUTHORIZING ALL TERRAIN (ATV) ACCESS CITYWIDE","","","","LAKESIDE CITY",41,,1,"YES",11/10/2020 9:29:52 PM,1,567,0.448221343873518,1/1,
100002097,"06-182 LAKESIDE CITY - AUTHORIZING ALL TERRAIN (ATV) ACCESS CITYWIDE","","","","LAKESIDE CITY",41,,2,"NO",11/10/2020 9:29:52 PM,1,698,0.551778656126482,1/1,
100002098,"06-183 LAKESIDE CITY - CONTINUATION OF ALL TERRAIN VEHICLE (ATV) ACCESS ROUTE","","","","LAKESIDE CITY",42,,1,"YES",11/10/2020 9:29:52 PM,1,772,0.621578099838969,1/1,
100002098,"06-183 LAKESIDE CITY - CONTINUATION OF ALL TERRAIN VEHICLE (ATV) ACCESS ROUTE","","","","LAKESIDE CITY",42,,2,"NO",11/10/2020 9:29:52 PM,1,470,0.378421900161031,1/1,
