ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100042624,"CURRY COUNTY SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT LARGE 1","NONPARTISAN","","","CURRY COUNTY SOIL AND WATER CONSERVATION DISTRICT",17,,100035001,"JEREMY R KNAPP",11/10/2020 9:30:04 PM,1,8834,0.991025353376711,27/27,
100042618,"CITY OF BROOKINGS, MAYOR","","","","CITY OF BROOKINGS",18,,9901,"Write-in",11/10/2020 9:30:04 PM,1,155,0.0595009596928983,4/4,
100042618,"CITY OF BROOKINGS, MAYOR","NONPARTISAN","","","CITY OF BROOKINGS",18,,100055891,"JAKE PIEPER",11/10/2020 9:30:04 PM,1,2450,0.940499040307102,4/4,
100042616,"CITY OF BROOKINGS, COUNCIL, POSITION #1","","","","CITY OF BROOKINGS",19,,9901,"Write-in",11/10/2020 9:30:04 PM,1,29,0.0110983543819365,4/4,
100042616,"CITY OF BROOKINGS, COUNCIL, POSITION #1","NONPARTISAN","","","CITY OF BROOKINGS",19,,100072694,"BRAD ALCORN",11/10/2020 9:30:04 PM,1,1753,0.670876387294298,4/4,
100042616,"CITY OF BROOKINGS, COUNCIL, POSITION #1","NONPARTISAN","","","CITY OF BROOKINGS",19,,100072695,"ANTHONY BOND",11/10/2020 9:30:04 PM,1,831,0.318025258323766,4/4,
100042617,"CITY OF BROOKINGS, COUNCIL, POSITION #2","","","","CITY OF BROOKINGS",20,,9901,"Write-in",11/10/2020 9:30:04 PM,1,16,0.00560420315236427,4/4,
100042617,"CITY OF BROOKINGS, COUNCIL, POSITION #2","NONPARTISAN","","","CITY OF BROOKINGS",20,,100072696,"DIANA COOPER",11/10/2020 9:30:04 PM,1,1156,0.404903677758319,4/4,
100042617,"CITY OF BROOKINGS, COUNCIL, POSITION #2","NONPARTISAN","","","CITY OF BROOKINGS",20,,100072697,"ED SCHREIBER",11/10/2020 9:30:04 PM,1,1683,0.589492119089317,4/4,
100042621,"CITY OF GOLD BEACH, MAYOR","","","","CITY OF GOLD BEACH",21,,9901,"Write-in",11/10/2020 9:30:04 PM,1,8,0.00631911532385466,2/2,
100042621,"CITY OF GOLD BEACH, MAYOR","NONPARTISAN","","","CITY OF GOLD BEACH",21,,100034476,"KARL POPOFF",11/10/2020 9:30:04 PM,1,578,0.456556082148499,2/2,
100042621,"CITY OF GOLD BEACH, MAYOR","NONPARTISAN","","","CITY OF GOLD BEACH",21,,100072765,"TAMIE KAUFMAN",11/10/2020 9:30:04 PM,1,680,0.537124802527646,2/2,
100042619,"CITY OF GOLD BEACH, COUNCIL, POSITION #2","","","","CITY OF GOLD BEACH",22,,9901,"Write-in",11/10/2020 9:30:04 PM,1,3,0.00259515570934256,2/2,
100042619,"CITY OF GOLD BEACH, COUNCIL, POSITION #2","NONPARTISAN","","","CITY OF GOLD BEACH",22,,100072766,"CHIP BRADLEY",11/10/2020 9:30:04 PM,1,577,0.499134948096886,2/2,
100042619,"CITY OF GOLD BEACH, COUNCIL, POSITION #2","NONPARTISAN","","","CITY OF GOLD BEACH",22,,100072767,"BETH BARKER-HIDALGO",11/10/2020 9:30:04 PM,1,576,0.498269896193772,2/2,
100042620,"CITY OF GOLD BEACH, COUNCIL, POSITION #4","","","","CITY OF GOLD BEACH",23,,9901,"Write-in",11/10/2020 9:30:04 PM,1,4,0.00355239786856128,2/2,
100042620,"CITY OF GOLD BEACH, COUNCIL, POSITION #4","NONPARTISAN","","","CITY OF GOLD BEACH",23,,100072207,"BECKY CAMPBELL",11/10/2020 9:30:04 PM,1,659,0.585257548845471,2/2,
100042620,"CITY OF GOLD BEACH, COUNCIL, POSITION #4","NONPARTISAN","","","CITY OF GOLD BEACH",23,,100072768,"JEFF CROOK",11/10/2020 9:30:04 PM,1,463,0.411190053285968,2/2,
100042623,"CITY OF PORT ORFORD, MAYOR","","","","CITY OF PORT ORFORD",24,,9901,"Write-in",11/10/2020 9:30:04 PM,1,38,0.0655172413793104,2/2,
100042623,"CITY OF PORT ORFORD, MAYOR","NONPARTISAN","","","CITY OF PORT ORFORD",24,,100072871,"PAT COX",11/10/2020 9:30:04 PM,1,542,0.93448275862069,2/2,
100042622,"CITY OF PORT ORFORD, COUNCILOR","","","","CITY OF PORT ORFORD",25,,9901,"Write-in",11/10/2020 9:30:04 PM,1,100,0.0561167227833895,2/2,
100042622,"CITY OF PORT ORFORD, COUNCILOR","NONPARTISAN","","","CITY OF PORT ORFORD",25,,100072872,"GARY BURNS",11/10/2020 9:30:04 PM,1,515,0.289001122334456,2/2,
100042622,"CITY OF PORT ORFORD, COUNCILOR","NONPARTISAN","","","CITY OF PORT ORFORD",25,,100072877,"TIM POGWIZD",11/10/2020 9:30:04 PM,1,452,0.25364758698092,2/2,
100042622,"CITY OF PORT ORFORD, COUNCILOR","NONPARTISAN","","","CITY OF PORT ORFORD",25,,100072878,"GREGORY TIDEY",11/10/2020 9:30:04 PM,1,447,0.250841750841751,2/2,
100042622,"CITY OF PORT ORFORD, COUNCILOR","NONPARTISAN","","","CITY OF PORT ORFORD",25,,100072879,"KIM NYE",11/10/2020 9:30:04 PM,1,268,0.150392817059484,2/2,
100042776,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 1","","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 1",26,,9901,"Write-in",11/10/2020 9:30:04 PM,1,4,0.00754716981132075,2/2,
100042776,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 1","NONPARTISAN","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 1",26,,100072321,"DAVID VANCLEAVE",11/10/2020 9:30:04 PM,1,526,0.992452830188679,2/2,
100042627,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 2","","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 2",27,,9901,"Write-in",11/10/2020 9:30:04 PM,1,2,0.00738007380073801,1/1,
100042627,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 2","NONPARTISAN","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 2",27,,100072208,"TOM BEENE",11/10/2020 9:30:04 PM,1,269,0.992619926199262,1/1,
100042628,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 3","","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 3",28,,9901,"Write-in",11/10/2020 9:30:04 PM,1,4,0.0132013201320132,1/1,
100042628,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 3","NONPARTISAN","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 3",28,,100072634,"JIM WHITE",11/10/2020 9:30:04 PM,1,299,0.986798679867987,1/1,
100042629,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 4","","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 4",29,,9901,"Write-in",11/10/2020 9:30:04 PM,1,25,1,1/1,
100042629,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 4","NONPARTISAN","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 4",29,,100073664,"NO CANDIDATE FILED",11/10/2020 9:30:04 PM,1,0,0,1/1,
100042630,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 5","","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 5",30,,9901,"Write-in",11/10/2020 9:30:04 PM,1,4,0.0152091254752852,1/1,
100042630,"HARBOR WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUBDIVISION 5","NONPARTISAN","","","HARBOR WATER PEOPLE'S UTILITY DISTRICT, SUBDIVISION 5",30,,100072691,"DANIEL FRASER",11/10/2020 9:30:04 PM,1,259,0.984790874524715,1/1,
100043027,"JUDGE OF THE SUPREME COURT, POSITION 4","","","","STATEWIDE NONPARTISAN",33,,9901,"Write-in",11/10/2020 9:30:04 PM,1,170,0.0192962542565267,662/1333,
100043027,"JUDGE OF THE SUPREME COURT, POSITION 4","NONPARTISAN INCUMBENT","","","STATEWIDE NONPARTISAN",33,,100072442,"CHRISTOPHER L GARRETT",11/10/2020 9:30:04 PM,1,8640,0.980703745743473,662/1333,
100042920,"JUDGE OF THE COURT OF APPEALS, POSITION 9","","","","STATEWIDE NONPARTISAN",34,,9901,"Write-in",11/10/2020 9:30:04 PM,1,130,0.0150654768802874,662/1333,
100042920,"JUDGE OF THE COURT OF APPEALS, POSITION 9","NONPARTISAN INCUMBENT","","","STATEWIDE NONPARTISAN",34,,100072495,"JACQUELINE S KAMINS",11/10/2020 9:30:04 PM,1,8499,0.984934523119713,662/1333,
100002126,"08-101 CITY OF PORT ORFORD - IMPOSES CITY TAX ON MARIJUANA RETAILER'S SALE OF MARIJUANA ITEMS.","","","","CITY OF PORT ORFORD",35,,1,"YES",11/10/2020 9:30:04 PM,1,428,0.574496644295302,2/2,
100002126,"08-101 CITY OF PORT ORFORD - IMPOSES CITY TAX ON MARIJUANA RETAILER'S SALE OF MARIJUANA ITEMS.","","","","CITY OF PORT ORFORD",35,,2,"NO",11/10/2020 9:30:04 PM,1,317,0.425503355704698,2/2,
100002117,"MEASURE 107 AMENDS CONSTITUTION: ALLOWS LAWS LIMITING POLITICAL CAMPAIGN CONTRIBUTIONS AND EXPENDITURES, REQUIRING DISCLOSURE OF POLITICAL CAMPAIGN CONTRIBUTIONS AND EXPENDITURES, AND REQUIRING POLITICAL CAMPAIGN ADVERTISEMENTS TO IDENTIFY WHO PAID FOR THEM","","","","STATEWIDE NONPARTISAN",76,,1,"YES",11/10/2020 9:30:04 PM,1,10602,0.751808254148348,662/1333,
100002117,"MEASURE 107 AMENDS CONSTITUTION: ALLOWS LAWS LIMITING POLITICAL CAMPAIGN CONTRIBUTIONS AND EXPENDITURES, REQUIRING DISCLOSURE OF POLITICAL CAMPAIGN CONTRIBUTIONS AND EXPENDITURES, AND REQUIRING POLITICAL CAMPAIGN ADVERTISEMENTS TO IDENTIFY WHO PAID FOR THEM","","","","STATEWIDE NONPARTISAN",76,,2,"NO",11/10/2020 9:30:04 PM,1,3500,0.248191745851652,662/1333,
100002118,"MEASURE 108 INCREASES CIGARETTE AND CIGAR TAXES. ESTABLISHES TAX ON E-CIGARETTES AND NICOTINE VAPING DEVICES. FUNDS HEALTH PROGRAMS.","","","","STATEWIDE NONPARTISAN",77,,1,"YES",11/10/2020 9:30:04 PM,1,8617,0.594685990338164,662/1333,
100002118,"MEASURE 108 INCREASES CIGARETTE AND CIGAR TAXES. ESTABLISHES TAX ON E-CIGARETTES AND NICOTINE VAPING DEVICES. FUNDS HEALTH PROGRAMS.","","","","STATEWIDE NONPARTISAN",77,,2,"NO",11/10/2020 9:30:04 PM,1,5873,0.405314009661836,662/1333,
100002119,"MEASURE 109 ALLOWS MANUFACTURE, DELIVERY, ADMINISTRATION OF PSILOCYBIN AT SUPERVISED, LICENSED FACILITIES; IMPOSES TWO-YEAR DEVELOPMENT PERIOD","","","","STATEWIDE NONPARTISAN",78,,1,"YES",11/10/2020 9:30:04 PM,1,7185,0.503151260504202,662/1333,
100002119,"MEASURE 109 ALLOWS MANUFACTURE, DELIVERY, ADMINISTRATION OF PSILOCYBIN AT SUPERVISED, LICENSED FACILITIES; IMPOSES TWO-YEAR DEVELOPMENT PERIOD","","","","STATEWIDE NONPARTISAN",78,,2,"NO",11/10/2020 9:30:04 PM,1,7095,0.496848739495798,662/1333,
100002121,"MEASURE 110 PROVIDES STATEWIDE ADDICTION/RECOVERY SERVICES; MARIJUANA TAXES PARTIALLY FINANCE; RECLASSIFIES POSSESSION/PENALTIES FOR SPECIFIED DRUGS","","","","STATEWIDE NONPARTISAN",79,,1,"YES",11/10/2020 9:30:04 PM,1,7484,0.52442015275734,662/1333,
100002121,"MEASURE 110 PROVIDES STATEWIDE ADDICTION/RECOVERY SERVICES; MARIJUANA TAXES PARTIALLY FINANCE; RECLASSIFIES POSSESSION/PENALTIES FOR SPECIFIED DRUGS","","","","STATEWIDE NONPARTISAN",79,,2,"NO",11/10/2020 9:30:04 PM,1,6787,0.47557984724266,662/1333,
